Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name
540270,RAIDEEPIND,Raideep Industries Ltd,Active,XT,10,INE923R01019,Trading & Distributors,Equity,Services,Services
540293,PRICOLLTD,Pricol Ltd,Active,A ,1,INE726V01018,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components
540310,CFL,Classic Filaments Ltd,Active,XT,10,INE181U01018,Other Textile Products,Equity,Consumer Discretionary,Textiles
540311,JITFINFRA,JITF Infralogistics Ltd,Active,T ,2,INE863T01013,Water Supply & Management,Equity,Utilities,Utilities
540318,SUERYAAKNI,Sueryaa Knitwear Ltd,Active,XT,10,INE249U01013,Other Textile Products,Equity,Consumer Discretionary,Textiles
540332,TANVI,Tanvi Foods (India) Ltd,Active,M ,10,INE978V01015,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods
540358,RMC,RMC Switchgears Ltd,Active,MT,10,INE655V01019,Other Electrical Equipment,Equity,Industrials,Capital Goods
540359,PARMAX,Parmax Pharma Ltd,Active,X ,10,INE240T01014,Pharmaceuticals,Equity,Healthcare,Healthcare
540360,LLFICL,Leading Leasing Finance And Investment Company Ltd,Active,XT,1,INE715Q01029,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services
540361,DANUBE,Danube Industries Ltd,Active,XT,2,INE575D01041,Trading & Distributors,Equity,Services,Services
540366,RADIOCITY,Music Broadcast Ltd,Active,B ,2,INE919I01024,Media & Entertainment,Equity,Consumer Discretionary,"Media, Entertainment & Publication"
540376,DMART,Avenue Supermarts Ltd,Active,A ,10,INE192R01011,Diversified Retail,Equity,Consumer Discretionary,Consumer Services
540377,IFL,IFL Enterprises Ltd,Active,B ,1,INE714U01024,Trading & Distributors,Equity,Services,Services
540386,ONTIC,Ontic Finserve Ltd,Active,X ,1,INE989S01042,Other Financial Services,Equity,Financial Services,Financial Services
540393,SMLT,Sarthak Metals Ltd,Active,B ,10,INE017W01010,Iron & Steel Products,Equity,Industrials,Capital Goods
540395,CHEMCRUX,Chemcrux Enterprises Ltd,Active,T ,10,INE298W01016,Specialty Chemicals,Equity,Commodities,Chemicals
540396,MANOMAY,Manomay Tex India Ltd,Active,B ,10,INE784W01015,Other Textile Products,Equity,Consumer Discretionary,Textiles
540401,MAXIMUS,Maximus International Ltd,Active,X ,1,INE544W01021,Trading & Distributors,Equity,Services,Services
540402,MANAS,Manas Properties Ltd,Active,MT,10,INE800W01019,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty
540403,CLEDUCATE,CL Educate Ltd,Active,B ,5,INE201M01029,Education,Equity,Consumer Discretionary,Consumer Services
540404,PRIMEFRESH,Prime Fresh Ltd,Active,MT,10,INE442V01012,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods
540405,OCEANIC,Oceanic Foods Ltd,Active,X ,10,INE711V01010,Other Food Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods
540416,OCTAWARE,Octaware Technologies Ltd,Active,MT,10,INE208U01019,IT Enabled Services,Equity,Information Technology,Information Technology
540425,SHANKARA,Shankara Building Products Ltd,Active,B ,10,INE274V01019,Speciality Retail,Equity,Consumer Discretionary,Consumer Services
540455,ESCORP,Escorp Asset Management Ltd,Active,T ,10,INE953W01016,Other Financial Services,Equity,Financial Services,Financial Services
540467,PARMSILK,Parmeshwari Silk Mills Ltd,Active,X ,10,INE808R01012,Other Textile Products,Equity,Consumer Discretionary,Textiles
540468,KMSMEDI,KMS Medisurgi Ltd,Active,MT,10,INE870V01014,Medical Equipment & Supplies,Equity,Healthcare,Healthcare
540481,CLFL,Classic Leasing & Finance Ltd,Active,X ,10,INE949C01016,Other Financial Services,Equity,Financial Services,Financial Services
540492,STARLENT,Starlineps Enterprises Ltd,Active,T ,1,INE594W01042,Trading - Minerals,Equity,Commodities,Metals & Mining
540497,SCHAND,S Chand and Company Ltd,Active,B ,5,INE807K01035,Printing & Publication,Equity,Consumer Discretionary,"Media, Entertainment & Publication"
540515,KANUNGO,Kanungo Financiers Ltd,Active,X ,10,INE453S01015,Other Financial Services,Equity,Financial Services,Financial Services
540519,MEERA,Meera Industries Ltd,Active,B ,10,INE343X01018,Industrial Products,Equity,Industrials,Capital Goods
540530,HUDCO,Housing & Urban Development Corporation Ltd,Active,A ,10,INE031A01017,Financial Institution,Equity,Financial Services,Financial Services
540544,PSPPROJECT,PSP Projects Ltd,Active,B ,10,INE488V01015,Civil Construction,Equity,Industrials,Construction
540545,BGJL,Bhakti Gems and Jewellery Ltd,Active,X ,10,INE986W01016,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables
540550,YUG,Yug Decor Ltd,Active,M ,10,INE796W01019,Specialty Chemicals,Equity,Commodities,Chemicals
540570,VARIMAN,Variman Global Enterprises Ltd,Active,X ,1,INE717F01028,Trading & Distributors,Equity,Services,Services
540575,STARCEMENT,Star Cement Ltd,Active,A ,1,INE460H01021,Cement & Cement Products,Equity,Commodities,Construction Materials
540590,RIDDHICORP,Riddhi Corporate Services Ltd,Active,X ,10,INE325X01015,IT Enabled Services,Equity,Information Technology,Information Technology
540595,TEJASNET,Tejas Networks Ltd,Active,A ,10,INE010J01012,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication
540596,ERIS,Eris Lifesciences Ltd,Active,A ,1,INE406M01024,Pharmaceuticals,Equity,Healthcare,Healthcare
540597,CONTAINER,Containerway International Ltd,Active,XT,5,INE319U01022,Logistics Solution Provider,Equity,Services,Services
540602,GTPL,GTPL Hathway Ltd,Active,B ,10,INE869I01013,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication"
540611,AUBANK,AU Small Finance Bank Ltd,Active,A ,10,INE949L01017,Other Bank,Equity,Financial Services,Financial Services
540612,LOWVOLIETF,ICICI Prudential Nifty 100 Low Volatility 30 ETF,Active,B ,1,INF109KC19U5, ,Equity,-,-
540613,GEL,Gautam Exim Ltd,Active,M ,10,INE721X01015,Trading & Distributors,Equity,Services,Services
540614,GGENG,G G Engineering Ltd,Active,T ,1,INE694X01030,Heavy Electrical Equipment,Equity,Industrials,Capital Goods
540615,7NR,7NR Retail Ltd,Active,X ,10,INE413X01035,Speciality Retail,Equity,Consumer Discretionary,Consumer Services
540642,SALASAR,Salasar Techno Engineering Ltd,Active,A ,1,INE170V01027,Industrial Products,Equity,Industrials,Capital Goods
540647,GANGESSECU,Ganges Securities Ltd,Active,B ,10,INE335W01016,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods
540648,PALASHSECU,Palash Securities Ltd,Active,B ,10,INE471W01019,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods
540649,AVADHSUGAR,Avadh Sugar & Energy Ltd,Active,B ,10,INE349W01017,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods
540650,MAGADSUGAR,Magadh Sugar & Energy Ltd,Active,B ,10,INE347W01011,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods
540651,JIGAR,Jigar Cables Ltd,Active,MT,10,INE943X01015,Other Electrical Equipment,Equity,Industrials,Capital Goods
540652,CTCL,Captain Technocast Ltd,Active,M ,10,INE931X01010,Industrial Products,Equity,Industrials,Capital Goods
540654,GSTL,Globalspace Technologies Ltd,Active,XT,10,INE632W01016,Computers - Software & Consulting,Equity,Information Technology,Information Technology
540669,UTINEXT50,UTI Nifty Next 50 ETF,Active,B ,1,INF789F1AUW9, ,Equity,-,-
540673,SIS,SIS Ltd,Active,B ,5,INE285J01028,Other Consumer Services,Equity,Consumer Discretionary,Consumer Services
540678,COCHINSHIP,Cochin Shipyard Ltd,Active,A ,5,INE704P01025,Ship Building & Allied Services,Equity,Industrials,Capital Goods
540679,SMSLIFE,SMS Lifesciences India Ltd,Active,B ,10,INE320X01016,Pharmaceuticals,Equity,Healthcare,Healthcare
540680,KIOCL,KIOCL Ltd,Active,A ,10,INE880L01014,Sponge Iron,Equity,Commodities,Metals & Mining
540681,CHOTHANI,Chothani Foods Ltd,Active,MT,10,INE344X01016,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods
540686,SMRUTHIORG,Smruthi Organics Ltd,Active,X ,10,INE172E01011,Pharmaceuticals,Equity,Healthcare,Healthcare
540691,ABCAPITAL,Aditya Birla Capital Ltd,Active,A ,10,INE674K01013,Investment Company,Equity,Financial Services,Financial Services
540692,APEX,Apex Frozen Foods Ltd,Active,B ,10,INE346W01013,Seafood,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods
540693,SHISHIND,Shish Industries Ltd,Active,T ,1,INE145Y01023,Plastic Products - Industrial,Equity,Industrials,Capital Goods
540694,ANG,ANG Lifesciences India Ltd,Active,T ,10,INE236W01016,Pharmaceuticals,Equity,Healthcare,Healthcare
540696,KCDGROUP,KCD Industries India Ltd,Active,X ,1,INE185U01035,Trading & Distributors,Equity,Services,Services
540699,DIXON,Dixon Technologies (India) Ltd,Active,A ,2,INE935N01020,Consumer Electronics,Equity,Consumer Discretionary,Consumer Durables
540700,BRNL,Bharat Road Network Ltd,Active,T ,10,INE727S01012,Civil Construction,Equity,Industrials,Construction
540701,DCAL,Dishman Carbogen Amcis Ltd,Active,B ,2,INE385W01011,Pharmaceuticals,Equity,Healthcare,Healthcare
540702,LASA,Lasa Supergenerics Ltd,Active,B ,10,INE670X01014,Pharmaceuticals,Equity,Healthcare,Healthcare
540703,PROCLB,Pro Clb Global Ltd,Active,XT,10,INE438C01010,Consulting Services,Equity,Services,Services
540704,MATRIMONY,Matrimony.com Ltd,Active,B ,5,INE866R01028,Internet & Catalogue Retail,Equity,Consumer Discretionary,Consumer Services
540709,RHFL,Reliance Home Finance Ltd,Active,B ,10,INE217K01011,Housing Finance Company,Equity,Financial Services,Financial Services
540710,CAPACITE,Capacite Infraprojects Ltd,Active,A ,10,INE264T01014,Civil Construction,Equity,Industrials,Construction
540716,ICICIGI,ICICI Lombard General Insurance Company Ltd,Active,A ,10,INE765G01017,General Insurance,Equity,Financial Services,Financial Services
540717,PQIF,Polo Queen Industrial and Fintech Ltd,Active,B ,2,INE689M01025,Trading & Distributors,Equity,Services,Services
540718,AAYUSHBULL,Aayush Art And Bullion Ltd,Active,M ,10,INE777X01017,Other Textile Products,Equity,Consumer Discretionary,Textiles
540719,SBILIFE,SBI Life Insurance Company Ltd,Active,A ,10,INE123W01016,Life Insurance,Equity,Financial Services,Financial Services
540724,DIAMONDYD,Prataap Snacks Ltd,Active,B ,5,INE393P01035,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods
540725,SHAREINDIA,Share India Securities Ltd,Active,B ,2,INE932X01026,Stockbroking & Allied,Equity,Financial Services,Financial Services
540726,TTFL,Trident Texofab Ltd,Active,T ,10,INE071Y01013,Other Textile Products,Equity,Consumer Discretionary,Textiles
540727,POOJA,Poojawestern Metaliks Ltd,Active,B ,10,INE973X01012,Other Industrial Products,Equity,Industrials,Capital Goods
540728,SAYAJIIND,Sayaji Industries Ltd,Active,X ,5,INE327G01032,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods
540729,VANTABIO,Vanta Bioscience Ltd,Active,MT,10,INE695X01011,Healthcare Research- Analytics & Technology,Equity,Healthcare,Healthcare
540730,MEHAI,Mehai Technology Ltd,Active,XT,1,INE062Y01020,Trading & Distributors,Equity,Services,Services
540735,IRIS,IRIS Business Services Ltd,Active,T ,10,INE864K01010,Software Products,Equity,Information Technology,Information Technology
540737,SGRL,Shree Ganesh Remedies Ltd,Active,B ,10,INE414Y01015,Pharmaceuticals,Equity,Healthcare,Healthcare
540738,STL,Shreeji Translogistics Ltd,Active,B ,2,INE402Y01028,Logistics Solution Provider,Equity,Services,Services
540743,GODREJAGRO,Godrej Agrovet Ltd,Active,A ,10,INE850D01014,Animal Feed,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods
540749,MASFIN,MAS Financial Services Ltd,Active,B ,10,INE348L01012,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services
540750,IEX,Indian Energy Exchange Ltd,Active,A ,1,INE022Q01020,Exchange and Data Platform,Equity,Financial Services,Financial Services
540755,GICRE,General Insurance Corporation of India,Active,A ,5,INE481Y01014,General Insurance,Equity,Financial Services,Financial Services
540756,KAARYAFSL,Kaarya Facilities and Services Ltd,Active,M ,10,INE282Y01016,Diversified Commercial Services,Equity,Services,Services
540757,SCPL,Sheetal Cool Products Ltd,Active,B ,10,INE501Y01019,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods
540762,TIINDIA,Tube Investments of India Ltd,Active,A ,1,INE974X01010,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components
540767,NAM-INDIA,Nippon Life India Asset Management Ltd,Active,A ,10,INE298J01013,Asset Management Company,Equity,Financial Services,Financial Services
540768,MAHLOG,Mahindra Logistics Ltd,Active,B ,10,INE766P01016,Logistics Solution Provider,Equity,Services,Services
540769,NIACL,The New India Assurance Company Ltd,Active,A ,5,INE470Y01017,General Insurance,Equity,Financial Services,Financial Services
540774,IFGLEXPOR,IFGL Refractories Ltd,Active,B ,10,INE133Y01011,Electrodes & Refractories,Equity,Industrials,Capital Goods
540775,KHADIM,Khadim India Ltd,Active,B ,10,INE834I01025,Footwear,Equity,Consumer Discretionary,Consumer Durables
540776,5PAISA,5paisa Capital Ltd,Active,B ,10,INE618L01018,Stockbroking & Allied,Equity,Financial Services,Financial Services
540777,HDFCLIFE,HDFC Life Insurance Company Ltd,Active,A ,10,INE795G01014,Life Insurance,Equity,Financial Services,Financial Services
540782,SBRANDS,Sanghvi Brands Ltd,Active,MT,10,INE204Y01010,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services
540786,SHARIKA,Sharika Enterprises Ltd,Active,B ,5,INE669Y01022,Trading & Distributors,Equity,Services,Services
540787,ICICIB22,BHARAT 22 ETF - ICICI Prudential AMC,Active,A ,10,INF109KB15Y7, ,Equity,-,-
540788,ASPIRA,Aspira Pathlab & Diagnostics Ltd,Active,XT,10,INE500C01017,Healthcare Service Provider,Equity,Healthcare,Healthcare
540789,DNAMEDIA,Diligent Media Corporation Ltd,Active,B ,1,INE016M01021,Electronic Media,Equity,Consumer Discretionary,"Media, Entertainment & Publication"
540795,DYCL,Dynamic Cables Ltd,Active,B ,10,INE600Y01019,Cables - Electricals,Equity,Industrials,Capital Goods
540796,RATNABHUMI,Ratnabhumi Developers Ltd,Active,B ,10,INE821Y01011,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty
540797,SHALBY,Shalby Ltd,Active,B ,10,INE597J01018,Hospital,Equity,Healthcare,Healthcare
540798,FSC,Future Supply Chain Solutions Ltd,Active,Z ,10,INE935Q01015,Logistics Solution Provider,Equity,Services,Services
540809,MRCAGRO,MRC Agrotech Ltd,Active,T ,10,INE333Y01017,Trading & Distributors,Equity,Services,Services
540811,DML,Diggi Multitrade Ltd,Active,M ,10,INE158R01012,Trading & Distributors,Equity,Services,Services
540821,SADHNA,Sadhna Broadcast Ltd,Active,XT,1,INE994R01028,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication"
540824,ASTRON,Astron Paper & Board Mill Ltd,Active,T ,10,INE646X01014,Paper & Paper Products,Equity,Commodities,Forest Materials
540829,CHANDRIMA,Chandrima Mercantiles Ltd,Active,XT,10,INE371F01016,Trading & Distributors,Equity,Services,Services
540843,RITHWIKFMS,Rithwik Facility Management Services Ltd,Active,MT,10,INE819Y01015,Diversified Commercial Services,Equity,Services,Services
540850,JFL,Jhandewalas Foods Ltd,Active,MT,10,INE841Y01019,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods
540874,7SEASL,7Seas Entertainment Ltd,Active,X ,10,INE454F01010,Digital Entertainment,Equity,Consumer Discretionary,"Media, Entertainment & Publication"
540879,APOLLO,Apollo Micro Systems Ltd,Active,B ,1,INE713T01028,Aerospace & Defense,Equity,Industrials,Capital Goods
540900,NEWGEN,Newgen Software Technologies Ltd,Active,A ,10,INE619B01017,Computers - Software & Consulting,Equity,Information Technology,Information Technology
540901,PRAXIS,Praxis Home Retail Ltd,Active,B ,5,INE546Y01022,Speciality Retail,Equity,Consumer Discretionary,Consumer Services
540902,AMBER,Amber Enterprises India Ltd,Active,A ,10,INE371P01015,Household Appliances,Equity,Consumer Discretionary,Consumer Durables
540904,TIRUFOAM,Tirupati Foam Ltd,Active,X ,10,INE115G01015,Furniture- Home Furnishing,Equity,Consumer Discretionary,Consumer Durables
540914,SRUSTEELS,SRU Steels Ltd,Active,XT,10,INE425C01017,Trading & Distributors,Equity,Services,Services
540923,ASHOKAMET,Ashoka Metcast Ltd,Active,B ,10,INE760Y01011,Trading - Metals,Equity,Commodities,Metals & Mining
540935,GALAXYSURF,Galaxy Surfactants Ltd,Active,A ,10,INE600K01018,Specialty Chemicals,Equity,Commodities,Chemicals
540936,GGL,Gautam Gems Ltd,Active,B ,10,INE063Z01017,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables
540937,MEDICO,Medico Remedies Ltd,Active,B ,2,INE630Y01024,Pharmaceuticals,Equity,Healthcare,Healthcare
540938,GUJHYSPIN,Gujarat Hy-Spin Ltd,Active,M ,10,INE578V01013,Other Textile Products,Equity,Consumer Discretionary,Textiles
540952,LAL,Lorenzini Apparels Ltd,Active,B ,1,INE740X01023,Garments & Apparels,Equity,Consumer Discretionary,Textiles
540953,KENVI,Kenvi Jewels Ltd,Active,B ,1,INE923Y01023,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables
540954,IWP,The Indian Wood Products Company Ltd,Active,X ,2,INE586E01020,Forest Products,Equity,Commodities,Forest Materials
540955,TDSL,Tasty Dairy Specialities Ltd,Active,B ,10,INE773Y01014,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods
540956,BHATIA,Bhatia Communications & Retail (India) Ltd,Active,B ,1,INE341Z01025,Speciality Retail,Equity,Consumer Discretionary,Consumer Services
540961,SHIVAMILLS,Shiva Mills Ltd,Active,B ,10,INE644Y01017,Other Textile Products,Equity,Consumer Discretionary,Textiles
540975,ASTERDM,Aster DM Healthcare Ltd,Active,A ,10,INE914M01019,Hospital,Equity,Healthcare,Healthcare
540980,YSL,The Yamuna Syndicate Ltd,Active,X ,100,INE868X01014,Trading & Distributors,Equity,Services,Services
541005,KANCOTEA,Kanco Tea & Industries Ltd,Active,X ,10,INE398L01017,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods
541006,ANGEL,Angel Fibers Ltd,Active,MT,10,INE339Z01011,Other Textile Products,Equity,Consumer Discretionary,Textiles
541019,HGINFRA,H.G. Infra Engineering Ltd,Active,A ,10,INE926X01010,Civil Construction,Equity,Industrials,Construction
